EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,BusinessUnit,AbsentHours
76,70,86,66,66,86,83,45.3008103,5.567973876,83,19.6191458
77,77,75,66,66,75,83,38.29655279,6.095617444,83,0
78,77,86,65,65,86,70,35.4939,8.348239,72,44.97411152
79,70,77,66,66,80,83,41.66134173,4.711743887,83,45.95478779
80,70,78,66,66,78,83,43.5118766,1.778630937,83,83.3173005
81,70,83,66,66,83,83,54.00481868,2.870591513,83,136.3424045
82,77,78,66,66,78,83,46.22423463,4.416249838,83,53.3120259
83,70,71,66,66,75,83,47.65733071,4.252453434,83,96.6132406
84,70,80,66,66,75,83,51.99137493,2.964089468,83,140.9111414
85,77,86,66,66,86,83,33.3683369,2.301876593,83,31.69229831
86,77,78,66,66,78,83,47.6040848,4.149329545,83,12.68410865
87,77,86,65,65,86,70,34.6622,13.828331,72,54.30033232
88,70,86,65,65,86,70,37.24006,18.641316,72,0
89,70,68,66,66,81,83,45.47882196,6.837239767,83,103.3493697
90,70,75,66,66,75,83,26.91367155,3.983950436,83,0
91,70,71,66,66,84,83,37.74242382,3.569517999,83,49.84641191
92,70,86,65,65,86,70,40.49192,1.223785,72,58.28770605
93,77,86,66,66,86,83,48.62992513,5.534431308,83,110.8124796
94,70,70,66,66,80,83,52.18642804,5.333357014,83,158.6843997
95,70,86,66,66,86,83,37.91257982,4.677505826,83,73.47603875
96,77,78,66,66,78,83,29.40947244,4.853084899,83,2.187241945
97,70,78,66,66,78,83,51.17022316,4.954787053,83,99.80856689
98,70,75,66,66,75,83,39.46457145,1.914256944,83,34.77626973
99,70,75,66,66,67,83,26.67920383,4.850275414,83,0
100,70,66,66,66,66,83,46.54737692,7.40795942,83,81.7411048
101,70,86,66,66,86,83,39.23785234,5.28876626,83,51.75805976
102,70,78,66,66,78,83,49.02908732,2.992767917,83,121.0074252
103,70,86,65,65,86,70,43.74006,16.587192,72,48.37309828
104,77,78,66,66,78,83,55.82635616,2.020945438,83,137.4598877
105,70,86,66,66,86,83,44.00105092,4.03442867,83,98.5576777
106,77,67,66,66,67,83,29.6692902,2.920694436,83,0
107,70,87,66,66,67,83,46.08440537,4.834791047,83,44.00185941
108,77,77,66,66,70,83,27.86599272,4.51966396,83,0
109,70,66,66,66,66,83,37.38317605,4.934654158,83,39.10172396
110,70,77,66,66,70,83,50.43589901,5.505354659,83,138.9330403
111,77,78,66,66,78,83,46.58616386,4.74303968,83,63.03007856
112,77,67,66,66,67,83,50.28113997,5.319611026,83,98.3228922
113,77,75,66,66,84,83,39.04622933,1.733551364,83,56.30433228
114,70,76,66,66,87,83,37.49357924,5.272417507,83,25.46792975
115,70,65,66,66,86,83,47.5184211,3.813679718,83,96.88371667
116,70,86,66,66,86,83,50.24461391,3.450234407,83,118.490501
117,70,78,66,66,78,83,40.32982676,6.277340487,83,34.02042059
118,70,65,66,66,65,83,36.92447866,6.283404129,83,72.79408579
119,77,86,65,65,86,70,33.17869,3.616228,72,0
120,77,65,66,66,65,83,32.75941298,7.100916929,83,0
121,70,68,66,66,81,83,58.57572963,6.547789836,83,153.2632323
122,77,68,66,66,81,83,23.94839693,5.192754104,83,0
123,77,81,66,66,81,83,43.20353674,7.921398042,83,53.84737103
124,70,72,66,66,80,83,52.64638663,4.990343166,83,113.9617749
125,77,70,66,66,84,83,45.82458879,3.39067547,83,79.10668824
126,77,83,66,66,83,83,35.53798668,5.764585657,83,29.98231177
127,70,87,66,66,67,83,37.84977345,1.976125041,83,68.40403177
128,70,86,65,65,86,70,43.2858,21.122314,72,30.99399888
129,70,79,66,66,79,83,24.36946429,3.769958819,83,0
130,77,87,66,66,87,83,45.92597301,6.680159831,83,40.05948151
131,70,86,66,66,84,83,32.63626674,3.122804778,83,49.65651125
132,70,78,66,66,86,83,39.38889368,3.731981529,83,94.2773662
133,77,86,66,66,86,83,35.69832217,1.881003024,83,58.09452779
134,77,77,66,66,70,83,49.71959048,4.205191727,83,62.16083824
135,77,86,65,65,86,70,54.67226,17.149135,72,30.45802032
136,70,71,66,66,86,83,44.00556211,3.729336444,83,90.81179196
137,77,86,65,65,86,70,36.480086,18.480086,72,37.1157124
138,77,86,65,65,86,70,55.76305,11.44132,72,0
139,77,78,66,66,78,83,43.1563698,5.174066619,83,63.18923992
140,77,80,66,66,80,83,56.55995386,4.927399666,83,101.9347516
141,77,66,66,66,80,83,43.12316447,2.480452998,83,45.48992662
142,70,77,66,66,84,83,50.35361623,3.006138301,83,124.2025327
143,77,86,66,66,86,83,49.47613903,4.687620059,83,56.92397595
144,77,86,65,65,86,70,39.73937,16.8497,72,0
145,70,86,65,65,86,70,44.10973,11.954267,72,111.7755846
146,70,86,65,65,86,70,35.4939,13.707758,72,0
147,77,87,66,66,86,83,61.44050167,3.439750719,83,96.260697
148,77,86,66,66,86,83,47.87764919,3.44226196,83,58.15296878
149,70,86,65,65,86,70,34.6622,5.689747,72,40.14572515
150,70,86,66,66,78,83,37.85526055,7.02162411,83,92.24730012
151,77,84,66,66,84,83,57.89963249,5.586855486,83,116.0821581
152,77,86,65,65,86,70,37.24006,2.759389,72,24.50390384
153,77,78,66,66,78,83,37.97420752,2.519988839,83,17.06972082
154,70,86,65,65,86,70,40.49192,6.408469,72,90.16966119
155,77,86,66,66,86,83,49.07042916,6.154288207,83,46.52578004
156,70,71,66,66,67,83,55.93339775,4.507594802,83,156.6886593
157,70,80,66,66,80,83,27.38177556,5.882383018,83,14.38568387
158,70,86,66,66,86,83,51.85696413,2.856147379,83,113.2580344
159,70,72,66,66,80,83,61.3978081,2.771944271,83,159.968214
160,77,83,66,66,87,83,66.06890246,4.235105015,83,223.778841
161,70,86,65,65,86,70,43.74006,23.746003,72,0
162,77,78,66,66,78,83,40.45052007,3.839194051,83,79.12363725
163,77,87,66,66,87,83,57.35063799,6.032330926,83,154.2577252
164,77,65,66,66,65,83,31.38918207,4.08229079,83,0
165,77,86,65,65,86,70,35.80744,17.80744,72,0
166,70,82,66,66,82,83,52.1325405,6.524270599,83,88.45913805
167,77,77,66,66,70,83,30.55156977,4.994952013,83,0
168,77,87,66,66,83,83,54.55066069,5.582832837,83,95.49894843
169,77,83,66,66,83,83,49.85965201,3.415872649,83,120.0797189
170,70,86,65,65,86,70,43.2858,13.56324,72,0
171,70,76,66,66,75,83,30.04004847,5.287380572,83,0
172,70,83,66,66,75,83,42.51405735,0.696873054,83,82.89702302
173,70,86,66,66,86,83,49.27493559,5.039542872,83,121.3682638
174,77,80,66,66,80,83,38.15800998,3.999675679,83,34.20118293
175,70,86,65,65,86,70,45.5594,14.410268,72,69.47820963
176,77,75,66,66,75,83,44.0545011,4.48261494,83,56.19587246
177,70,78,66,66,78,83,43.53401993,4.978325753,83,61.49474478
178,70,86,66,66,86,83,42.63644281,5.982794346,83,60.09046813
179,70,86,66,66,86,83,44.24521906,0.840480646,83,66.31549844
180,77,78,66,66,78,83,45.94124227,3.842333733,83,71.55570239
181,77,87,66,66,87,83,37.99890445,6.982080942,83,33.94380532
182,70,86,66,66,86,83,33.403431,3.959062909,83,46.92397933
183,77,76,66,66,76,83,40.34235317,3.204713851,83,40.23300149
184,77,80,66,66,80,83,37.80852455,4.947165495,83,29.16170217
185,70,86,66,66,86,83,42.31715261,2.048207893,83,44.15691237
186,77,86,65,65,86,70,45.01263,12.688114,72,47.51121024
187,77,75,66,66,75,83,34.28047515,4.044062622,83,0
188,70,86,65,65,86,70,49.14973,1,72,121.7851932
189,77,86,66,66,86,83,35.36492589,5.028810793,83,31.13908709
190,70,78,66,66,78,83,53.64586019,5.138841132,83,79.22102251
191,70,86,65,65,86,70,43.934345,25.934345,72,38.55781831
192,70,67,66,66,67,83,19.19153395,4.47318993,83,0
193,70,72,66,66,65,83,46.68367521,5.312088904,83,44.74428082
194,77,78,66,66,78,83,44.60240143,4.41770495,83,93.42104381
195,77,66,66,66,66,83,48.76869491,5.696230561,83,96.65594514
196,77,78,66,66,78,83,50.76459344,1.265974742,83,71.73266923
197,77,89,66,66,67,83,59.01548877,3.241373868,83,109.2478897
198,77,65,66,66,84,83,35.98656738,4.453742125,83,12.57657646
199,77,82,66,66,82,83,51.39517039,3.682661001,83,34.0739579
200,70,80,66,66,75,83,57.43314763,5.885415633,83,154.8111128
201,77,82,66,66,82,83,52.65101839,5.299719684,83,90.2876122
202,77,86,66,66,86,83,52.1874037,3.960580937,83,113.0661266
203,70,72,66,66,72,83,51.77301121,3.908676273,83,106.5730043
204,70,78,66,66,78,83,35.11682533,5.865363012,83,12.10318321
205,77,75,66,66,75,83,52.99893588,4.219663308,83,84.32384993
206,77,83,66,66,83,83,43.73002137,5.168028157,83,66.34602697
207,77,82,66,66,82,83,40.93856989,5.488107859,83,0
208,70,78,66,66,78,83,18.95983224,3.820712697,83,0
209,70,66,65,65,86,70,57.87456,19.248894,72,72.92419805
210,70,86,65,65,86,70,53.312967,35.312967,72,0
211,77,70,66,66,76,83,32.50307819,4.664330299,83,0
212,77,67,66,66,75,83,36.38184177,4.953196152,83,33.52879809
213,77,80,66,66,80,83,44.84727769,5.170380512,83,61.73170524
214,70,67,66,66,84,83,12.6843222,3.032072975,83,0
215,77,86,66,66,86,83,54.43216037,4.243228337,83,111.0545762
216,77,83,66,66,83,83,60.37304921,2.251922005,83,174.6845171
217,70,86,65,65,86,70,37.098383,19.098383,72,46.77119065
218,77,86,65,65,86,70,44.93259,11.374388,72,41.62491736
219,77,86,66,66,86,83,43.91164167,5.502563615,83,95.4168043
220,77,86,66,66,86,83,45.45783561,4.594193677,83,22.49132554
221,70,75,66,66,75,83,37.49657444,6.270841741,83,59.38794448
222,70,86,65,65,86,70,49.67844,12.688541,72,57.22786992
223,77,83,66,66,83,83,42.78966516,2.483440021,83,45.13933554
224,77,86,66,66,86,83,34.80801888,6.462199055,83,50.51860074
225,77,80,66,66,86,83,44.71639495,4.551809045,83,62.15482382
226,70,78,66,66,78,83,39.93536429,6.609689398,83,16.055531
227,70,75,66,66,75,83,47.50043293,2.363185013,83,85.37866147
228,77,86,65,65,86,70,44.185803,26.185803,72,0
229,77,86,66,66,86,83,41.60450461,4.004897104,83,39.67547177
230,70,80,66,66,78,83,44.22969208,5.520121991,83,57.18578016
231,70,75,66,66,75,83,37.2991166,6.880356905,83,38.10079038
232,70,81,66,66,81,83,42.46407075,3.729081549,83,118.5860854
233,77,86,65,65,86,70,39.31457,14.613758,72,28.89700216
234,77,78,66,66,78,83,43.35590303,5.955207373,83,73.39635973
235,77,78,66,66,78,83,48.48461962,4.929204151,83,86.86241559
236,70,82,66,66,82,83,45.28880825,6.267979432,83,106.7733033
237,77,87,66,66,87,83,34.54452812,6.340696466,83,0
238,70,77,66,66,87,83,51.7865376,5.205942693,83,107.8343573
239,77,83,66,66,83,83,43.46696293,2.826842165,83,10.68473537
240,70,70,66,66,70,83,37.71197934,2.218388271,83,31.99564508
241,70,67,66,66,78,83,51.03145944,7.100793025,83,131.023489
242,77,87,66,66,87,83,54.49284808,5.640629096,83,123.5629654
243,70,87,66,66,75,83,28.9172471,2.244451155,83,21.03904881
244,70,78,66,66,78,83,55.70889907,5.225591189,83,173.8371942
245,77,86,66,66,86,83,43.19064154,8.109839161,83,20.93704925
246,70,77,66,66,67,83,38.10720123,2.905915461,83,47.54204413
247,77,86,66,66,86,83,37.74238941,5.388619589,83,30.81552612
248,70,68,66,66,80,83,36.48949145,7.144228322,83,27.60126686
249,70,83,66,66,75,83,54.75064529,5.919600934,83,152.1244924
250,70,86,66,66,86,83,44.77484922,4.778751376,83,39.57679255
251,77,66,66,66,66,83,56.11144912,6.904709931,83,174.8647281
252,70,80,66,66,80,83,34.11491876,1.620817039,83,4.006486432
253,77,83,66,66,86,83,35.97228115,3.579663341,83,65.57723116
254,77,86,66,66,86,83,31.47856723,3.675621244,83,0
255,70,80,66,66,80,83,35.7258357,4.155243385,83,44.50048614
256,70,72,66,66,80,83,30.61040793,5.348732049,83,0
257,77,73,66,66,67,83,44.57034084,4.188334866,83,91.35291618
258,70,67,66,66,67,83,38.19626612,6.728007933,83,59.95757031
259,70,78,66,66,78,83,38.31640412,5.005929687,83,28.53802654
260,70,84,66,66,80,83,54.60035641,3.414992262,83,112.6071529
261,77,65,66,66,65,83,52.62338815,5.32818421,83,84.6091321
262,77,86,66,66,86,83,32.62756763,5.880796835,83,20.52608989
263,77,86,66,66,86,83,29.37409177,4.395205208,83,0
264,77,65,66,66,86,83,36.14779144,3.136688027,83,26.70137233
265,77,70,66,66,67,83,46.19207185,3.959449201,83,28.78416405
266,70,78,66,66,78,83,32.16838201,5.768871951,83,40.49575113
267,77,89,66,66,86,83,39.94819217,3.641443235,83,49.90548322
268,77,70,66,66,70,83,44.77063917,5.473203065,83,71.6224049
269,70,75,66,66,75,83,40.23564643,7.969360463,83,22.72600698
270,77,78,66,66,78,83,47.7864692,5.409125372,83,20.11226488
271,77,66,66,66,86,83,21.96085504,2.81537022,83,0
272,70,83,66,66,83,83,49.23854802,5.342303525,83,75.60492624
273,77,83,66,66,75,83,38.48180344,3.983263282,83,3.026643536
274,77,86,66,66,86,83,37.7312481,3.291196527,83,18.76798501
275,77,86,66,66,86,83,57.08813022,5.422745919,83,122.660478
276,70,83,66,66,83,83,34.28082043,5.721009922,83,28.39811691
277,70,86,66,66,86,83,29.30370209,3.32828679,83,36.26095364
278,70,86,66,66,86,83,53.97279984,4.725270372,83,73.9432002
279,77,86,66,66,86,83,55.75102139,5.605690978,83,85.85659878
280,70,86,66,66,86,83,49.4851649,4.274813211,83,74.28087994
281,77,86,66,66,86,83,45.95132139,5.453772607,83,104.0283792
282,77,86,66,66,86,83,36.41103286,2.754126134,83,0
283,77,80,66,66,80,83,40.21737247,5.309408045,83,36.85759727
284,70,77,66,66,75,83,43.05432623,4.870581501,83,38.29051282
285,77,67,66,66,67,83,38.38906678,4.968577776,83,28.63001058
286,70,82,66,66,82,83,45.08977998,6.959476071,83,75.08140597
287,70,82,66,66,84,83,58.95193483,5.312972212,83,146.0033861
288,70,78,66,66,78,83,29.6349007,7.847283569,83,46.67651007
289,77,86,66,66,86,83,64.1862768,4.613496212,83,198.6057962
290,77,83,66,66,86,83,37.25898016,3.624109308,83,0
291,77,78,66,66,78,83,48.19952531,5.882760132,83,76.71632648
292,70,75,66,66,75,83,11.77831479,4.873719892,83,0
293,77,67,66,66,84,83,31.12161244,6.690682756,83,0
294,77,86,66,66,86,83,48.20856562,7.087451834,83,101.1876391
295,77,87,66,66,87,83,46.02262995,4.177042046,83,102.8105789
296,70,86,66,66,86,83,35.54491002,3.398417436,83,95.89296083
297,70,78,66,66,78,83,53.03555014,2.68683175,83,139.6920268
298,70,75,66,66,75,83,47.74269834,4.31650222,83,68.54001737
299,70,80,66,66,86,83,28.26400962,3.794655163,83,0
300,77,86,66,66,86,83,47.06341877,4.959406519,83,44.49102502
301,77,81,66,66,81,83,41.25308043,4.310755835,83,0
302,70,83,66,66,75,83,43.17225733,3.413951341,83,68.6669675
303,77,86,66,69,86,72,49.81724,26.083188,72,57.20654368
304,77,78,66,66,78,83,38.65612904,4.986305222,83,0
305,77,87,67,67,87,83,55.95054231,6.078620916,83,83.18389739
306,77,82,66,66,82,83,30.94561689,3.835034666,83,0
307,77,78,66,66,78,83,46.11313148,5.623581958,83,35.37072859
308,70,86,66,69,86,72,52.68017,5.079882,72,60.25250171
309,70,86,66,69,86,72,55.76493,15.906366,72,0
310,77,65,66,66,65,83,45.91600372,3.975289361,83,65.69786089
311,77,76,66,66,76,83,47.0598613,5.691602847,83,86.27605733
312,77,87,66,66,84,83,46.10034641,4.444679915,83,75.85883594
313,70,86,66,69,86,72,55.01031,32.350609,72,113.9021614
314,70,76,66,66,76,83,38.84841513,1.974589769,83,40.50500469
315,70,65,66,66,65,83,63.64067214,2.064808515,83,206.8713669
316,77,80,66,66,75,83,46.40050071,3.789111033,83,35.57021837
317,70,86,66,69,86,72,53.4876,9.940766,72,42.15238664
318,77,78,66,66,78,83,45.8087373,3.814751013,83,107.7054315
319,70,80,66,66,80,83,38.19359343,4.489481218,83,71.13512797
320,77,75,66,66,75,83,61.03372746,2.429702833,83,181.0606009
321,77,86,66,69,86,72,49.65137,21.960999,72,21.17797032
322,70,86,67,67,86,72,39.23264,13.412318,72,0
323,77,78,66,66,78,83,27.19733271,3.300616625,83,0
324,77,86,67,67,86,72,49.737079,31.737079,72,0
325,70,86,67,67,86,72,54.78184,17.754217,72,72.29939142
326,70,83,66,66,83,83,49.35642336,3.402556616,83,90.58930376
327,77,78,66,66,78,83,37.64279675,6.196562502,83,13.95236794
328,77,82,66,66,82,83,37.92292401,7.783429235,83,43.26658309
329,70,78,66,66,78,83,13.91701673,3.471968504,83,0
330,77,65,67,67,65,83,46.47444666,6.767435204,83,44.96931708
331,77,87,66,66,67,83,42.26699217,5.240078791,83,39.06571163
332,70,78,66,66,78,83,49.70256092,3.907616472,83,127.1518493
333,77,67,66,66,86,83,60.01328716,6.856205911,83,125.8763124
334,77,76,66,66,87,83,41.20807653,6.954832391,83,58.95419875
335,77,86,66,66,86,83,53.77834729,3.574201195,83,129.270387
336,77,66,66,66,84,83,51.55788049,4.248976721,83,90.27111205
337,77,77,66,66,70,83,49.3310176,4.248736359,83,73.93095013
338,77,72,66,66,80,83,40.68595999,4.326906054,83,7.234942941
339,70,83,66,66,67,83,52.38056007,0.937085283,83,145.8827831
340,70,71,66,66,75,83,34.47078152,4.392234231,83,23.06389
341,70,86,66,66,86,83,48.14741118,4.459393608,83,50.69225157
342,70,83,66,66,67,83,42.04539396,3.551056692,83,87.10310132
343,77,80,66,66,78,83,48.32233424,7.209689888,83,79.00598166
344,70,70,66,66,70,83,46.85967012,7.30558877,83,92.24606666
345,70,83,66,66,80,83,65.03202077,3.690163126,83,207.3551542
346,70,83,66,66,83,83,40.43092925,2.957327667,83,57.78513419
347,70,78,66,66,78,83,44.70052933,3.467367139,83,57.47130909
348,70,86,66,66,86,83,48.73561807,5.43412175,83,75.48601993
349,70,86,66,66,86,83,24.77526856,3.924288439,83,0
350,77,75,66,66,75,83,28.82467817,4.313249962,83,18.74347478
351,77,86,67,67,86,72,40.099508,22.099508,72,120.3801664
352,77,86,67,67,86,72,54.422944,36.422944,72,0
353,77,86,72,72,86,72,57.83862,6.323964,72,127.1443971
354,77,83,66,66,83,83,46.26318447,2.822267528,83,55.34484555
355,70,86,72,72,86,72,61.735239,43.735239,72,0
356,77,82,66,66,82,83,41.3446638,2.973238555,83,59.28582039
357,77,67,66,66,67,83,47.77542634,5.372207078,83,105.1862002
358,70,65,67,67,65,83,54.04718271,5.787626946,83,120.2943088
359,77,78,66,66,78,83,46.34636295,6.0577937,83,96.19213879
360,70,65,66,66,67,83,50.94350018,3.828198897,83,146.0447595
361,77,66,66,66,84,83,49.77500929,5.617105011,83,66.93209081
362,70,86,72,72,86,72,62.96501,24.185418,72,75.94725642
363,70,70,66,66,76,83,45.6015481,3.421862484,83,105.2258301
364,77,72,66,66,80,83,47.26951676,4.266009831,83,65.20146094
365,77,75,66,66,75,83,32.81371965,2.588848628,83,0
366,77,65,67,67,75,83,54.64327627,7.579731906,83,115.6027095
367,70,66,66,66,80,83,34.64718451,7.458751463,83,0
368,70,78,66,66,78,83,37.87297462,7.155708557,83,0
369,77,67,66,66,86,83,47.11875464,4.301489007,83,112.2035569
370,77,78,66,66,78,83,19.51295987,2.563323475,83,0
371,77,78,66,66,78,83,38.66283732,6.451447982,83,57.94548715
372,70,86,72,72,86,72,43.14466,23.478444,72,63.21600345
373,70,86,66,66,86,83,48.73314194,4.425093038,83,73.92678067
374,70,87,66,66,87,83,43.28842535,6.207171968,83,33.07679923
375,77,70,67,67,84,83,43.90486891,2.719332403,83,96.66844471
376,70,66,66,66,83,83,31.31040261,3.787033942,83,23.74644316
377,77,78,66,66,78,83,45.5682308,5.833924171,83,71.23074099
378,77,86,66,66,86,83,58.13304183,7.806944723,83,95.95336768
379,77,86,66,66,86,83,54.779859,5.112717498,83,125.8604413
380,77,81,66,66,81,83,57.87101095,5.674411191,83,114.4136166
381,77,83,66,66,78,83,48.69864812,5.431143371,83,43.80520345
382,70,75,67,67,75,83,38.89574259,2.676968457,83,55.55237954
383,77,72,67,67,65,83,47.6683812,4.621010613,83,68.91000358
384,70,86,66,66,86,83,26.76805037,6.627176947,83,0
385,77,72,66,66,80,83,23.17755823,6.47552198,83,11.06662422
386,70,80,66,66,80,83,47.29635022,4.629905433,83,125.8839935
387,77,78,66,66,78,83,38.6933991,6.293848878,83,19.45913802
388,70,67,66,66,67,83,35.79056103,5.177825531,83,0
389,70,71,67,67,87,83,42.94779654,5.759253216,83,75.3966086
390,70,78,66,66,78,83,41.27476629,6.571548908,83,94.28295789
391,77,86,72,72,86,72,53.72168,12.259574,72,0
392,70,86,73,73,86,70,63.6606,3.567056,72,110.1393004
393,77,66,66,66,83,83,45.50482408,6.19227067,83,123.0983087
394,77,80,66,66,78,83,42.48329056,4.141059348,83,87.328194
395,77,75,67,67,75,83,24.64311582,4.208221421,83,0
396,70,67,66,66,78,83,59.41045632,5.418940883,83,115.0429128
397,77,67,66,66,78,83,16.50975473,5.659407016,83,0
398,70,86,66,66,86,83,53.68190138,4.262025469,83,159.1892618
399,70,65,67,67,65,83,50.29067228,3.194487001,83,128.5198368
400,77,67,66,66,67,83,47.31162488,5.500839969,83,67.24244208
401,77,86,66,66,86,83,28.45488643,4.540981858,83,0
402,77,86,73,73,86,70,41.00684,20.690126,72,0
403,70,68,66,66,80,83,54.17344462,3.654554735,83,112.4176815
404,70,66,66,66,83,83,38.68350844,4.625218768,83,14.80722716
405,70,86,66,66,86,83,37.39941933,5.385136819,83,19.82535074
406,77,86,73,73,86,70,56.57166,10.702093,72,0
407,70,86,73,73,86,70,24.03801,6.03801,72,0
408,70,80,66,66,78,83,57.48245355,4.996172316,83,188.8059986
409,70,66,66,66,66,83,39.65132981,4.234270483,83,24.65164069
410,70,87,66,66,87,83,37.58016678,3.898129622,83,38.97862104
411,77,86,73,73,86,70,45.70187,18.714494,72,0
412,70,66,66,66,66,83,30.23772064,1.224984469,83,0
413,77,68,67,67,68,83,47.44402299,7.191711717,83,133.2494689
414,70,70,66,66,70,83,37.37674244,6.650815812,83,43.04919149
415,77,65,67,67,65,83,24.53199841,5.836590902,83,0
416,77,86,76,76,86,72,49.81724,26.783065,72,31.5834116
417,70,83,67,67,87,83,39.41713079,2.108584694,83,32.57782403
418,70,80,67,67,80,83,48.70922246,3.895792669,83,105.2711057
419,77,75,66,66,75,83,46.4872512,3.826643269,83,90.89500232
420,77,70,66,66,70,83,41.41336734,2.877208906,83,64.67104232
421,70,87,66,66,67,83,42.25238159,1.257179097,83,40.36260299
422,77,86,76,76,86,72,52.68017,16.879339,72,0
423,77,80,66,66,80,83,33.55420357,3.694309276,83,0
