Benefit per order,Sales per customer,Customer Id,Order Customer Id,Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Product Card Id,Product Category Id,Product Price,Delivery Status
82.58999634,275.3099976,19466,19466,75913,1360,52.43999863,327.75,0.300000012,1,327.75,275.3099976,82.58999634,1360,73,327.75,Shipping on time
-17.13999939,272.0299988,19465,19465,75912,1360,55.72000122,327.75,-0.059999999,1,327.75,272.0299988,-17.13999939,1360,73,327.75,Advance shipping
23.64999962,268.7600098,19464,19464,75911,1360,59,327.75,0.090000004,1,327.75,268.7600098,23.64999962,1360,73,327.75,Advance shipping
73.41999817,262.2000122,19463,19463,75910,1360,65.55000305,327.75,0.280000001,1,327.75,262.2000122,73.41999817,1360,73,327.75,Late delivery
113.0699997,245.8099976,19462,19462,75909,1360,81.94000244,327.75,0.460000008,1,327.75,245.8099976,113.0699997,1360,73,327.75,Late delivery
24.57999992,327.75,19461,19461,75908,1360,0,327.75,0.079999998,1,327.75,327.75,24.57999992,1360,73,327.75,Shipping on time
-97.33999634,324.4700012,19460,19460,75907,1360,3.279999971,327.75,-0.300000012,1,327.75,324.4700012,-97.33999634,1360,73,327.75,Late delivery
-425.5799866,321.2000122,19459,19459,75906,1360,6.559999943,327.75,-1.330000043,1,327.75,321.2000122,-425.5799866,1360,73,327.75,Late delivery
152.6000061,317.9200134,19458,19458,75905,1360,9.829999924,327.75,0.479999989,1,327.75,317.9200134,152.6000061,1360,73,327.75,Late delivery
151.0299988,314.6400146,19457,19457,75904,1360,13.10999966,327.75,0.479999989,1,327.75,314.6400146,151.0299988,1360,73,327.75,Late delivery
62.27000046,311.3599854,19456,19456,75903,1360,16.38999939,327.75,0.200000003,1,327.75,311.3599854,62.27000046,1360,73,327.75,Late delivery
35,309.7200012,19455,19455,75902,1360,18.03000069,327.75,0.109999999,1,327.75,309.7200012,35,1360,73,327.75,Late delivery
57.29999924,304.8099976,19454,19454,75901,1360,22.94000053,327.75,0.189999998,1,327.75,304.8099976,57.29999924,1360,73,327.75,Shipping canceled
143.1600037,298.25,19453,19453,75900,1360,29.5,327.75,0.479999989,1,327.75,298.25,143.1600037,1360,73,327.75,Late delivery
135.6900024,294.980011,19452,19452,75899,1360,32.77999878,327.75,0.460000008,1,327.75,294.980011,135.6900024,1360,73,327.75,Late delivery
132.6699982,288.4200134,19451,19451,75898,1360,39.33000183,327.75,0.460000008,1,327.75,288.4200134,132.6699982,1360,73,327.75,Shipping on time
119.7600021,285.1400146,19450,19450,75897,1360,42.61000061,327.75,0.419999987,1,327.75,285.1400146,119.7600021,1360,73,327.75,Advance shipping
31.47999954,278.5899963,19449,19449,75896,1360,49.15999985,327.75,0.109999999,1,327.75,278.5899963,31.47999954,1360,73,327.75,Advance shipping
86.16999817,275.3099976,19448,19448,75895,1360,52.43999863,327.75,0.310000002,1,327.75,275.3099976,86.16999817,1360,73,327.75,Late delivery
130.5800018,272.0299988,19447,19447,75894,1360,55.72000122,327.75,0.479999989,1,327.75,272.0299988,130.5800018,1360,73,327.75,Late delivery
0,268.7600098,19446,19446,75893,1360,59,327.75,0,1,327.75,268.7600098,0,1360,73,327.75,Shipping on time
-30.75,115.1800003,9083,9083,28744,365,4.800000191,59.99000168,-0.270000011,2,119.9800034,115.1800003,-30.75,365,17,59.99000168,Late delivery
-122.7300034,79.18000031,4741,4741,45461,627,0.800000012,39.99000168,-1.549999952,2,79.98000336,79.18000031,-122.7300034,627,29,39.99000168,Shipping on time
33.59999847,96,639,639,31115,502,4,50,0.349999994,2,100,96,33.59999847,502,24,50,Late delivery
24.69000053,75.98000336,9702,9702,45766,627,4,39.99000168,0.330000013,2,79.98000336,75.98000336,24.69000053,627,29,39.99000168,Shipping on time
9.100000381,91,9114,9114,47752,502,9,50,0.100000001,2,100,91,9.100000381,502,24,50,Late delivery
-21.75,87,1362,1362,50054,502,13,50,-0.25,2,100,87,-21.75,502,24,50,Late delivery
6.150000095,82,8011,8011,20365,502,18,50,0.079999998,2,100,82,6.150000095,502,24,50,Late delivery
22.40999985,74.68000031,3296,3296,36146,278,15.30000019,44.99000168,0.300000012,2,89.98000336,74.68000031,22.40999985,278,13,44.99000168,Shipping on time
25.23999977,90.15000153,3182,3182,41234,249,19.79000092,54.97000122,0.280000001,2,109.9400024,90.15000153,25.23999977,249,12,54.97000122,Late delivery
30.5699997,117.5800018,7864,7864,32090,365,2.400000095,59.99000168,0.25999999,2,119.9800034,117.5800018,30.5699997,365,17,59.99000168,Late delivery
46.0699997,95.98000336,11169,11169,34773,365,24,59.99000168,0.479999989,2,119.9800034,95.98000336,46.0699997,365,17,59.99000168,Late delivery
-184.7799988,263.9700012,5197,5197,44046,191,36,99.98999786,-0.699999988,3,299.9700012,263.9700012,-184.7799988,191,9,99.98999786,Shipping on time
38.75,113.9700012,1535,1535,46414,627,6,39.99000168,0.340000004,3,119.9700012,113.9700012,38.75,627,29,39.99000168,Late delivery
-3.650000095,63.99000168,6122,6122,46599,917,1.980000019,21.98999977,-0.059999999,3,65.97000122,63.99000168,-3.650000095,917,41,21.98999977,Late delivery
38.22999954,79.66000366,9451,9451,48434,828,16.30999947,31.98999977,0.479999989,3,95.97000122,79.66000366,38.22999954,828,37,31.98999977,Late delivery
129.3500061,293.9700012,542,542,12827,191,6,99.98999786,0.439999998,3,299.9700012,293.9700012,129.3500061,191,9,99.98999786,Late delivery
132.2899933,269.9700012,11329,11329,63936,191,30,99.98999786,0.49000001,3,299.9700012,269.9700012,132.2899933,191,9,99.98999786,Shipping on time
76.04000092,224.9799957,3570,3570,65030,191,74.98999786,99.98999786,0.340000004,3,299.9700012,224.9799957,76.04000092,191,9,99.98999786,Late delivery
81.12999725,176.3699951,650,650,18108,365,3.599999905,59.99000168,0.460000008,3,179.9700012,176.3699951,81.12999725,365,17,59.99000168,Late delivery
43.52000046,167.3699951,9353,9353,62571,365,12.60000038,59.99000168,0.25999999,3,179.9700012,167.3699951,43.52000046,365,17,59.99000168,Shipping on time
68.77999878,163.7700043,54,54,17162,365,16.20000076,59.99000168,0.419999987,3,179.9700012,163.7700043,68.77999878,365,17,59.99000168,Late delivery
40.49000168,161.9700012,12151,12151,65922,365,18,59.99000168,0.25,3,179.9700012,161.9700012,40.49000168,365,17,59.99000168,Late delivery
20.93000031,139.5,11329,11329,63936,502,10.5,50,0.150000006,3,150,139.5,20.93000031,502,24,50,Shipping on time
12.19999981,107.9700012,10018,10018,64813,627,12,39.99000168,0.109999999,3,119.9700012,107.9700012,12.19999981,627,29,39.99000168,Late delivery
12.71000004,112.5,3182,3182,67892,502,37.5,50,0.109999999,3,150,112.5,12.71000004,502,24,50,Late delivery
7.760000229,55.40999985,4936,4936,12525,917,10.56000042,21.98999977,0.140000001,3,65.97000122,55.40999985,7.760000229,917,41,21.98999977,Late delivery
101.3899994,299.9700012,8707,8707,5895,191,0,99.98999786,0.340000004,3,299.9700012,299.9700012,101.3899994,191,9,99.98999786,Late delivery
-285.0700073,178.1699982,1025,1025,56359,365,1.799999952,59.99000168,-1.600000024,3,179.9700012,178.1699982,-285.0700073,365,17,59.99000168,Late delivery
42.74000168,170.9700012,8831,8831,58613,365,9,59.99000168,0.25,3,179.9700012,170.9700012,42.74000168,365,17,59.99000168,Late delivery
49.3199997,170.0700073,10679,10679,7824,365,9.899999619,59.99000168,0.289999992,3,179.9700012,170.0700073,49.3199997,365,17,59.99000168,Late delivery
80.33999634,167.3699951,5007,5007,7814,365,12.60000038,59.99000168,0.479999989,3,179.9700012,167.3699951,80.33999634,365,17,59.99000168,Late delivery
-26.69000053,163.7700043,5007,5007,7814,365,16.20000076,59.99000168,-0.159999996,3,179.9700012,163.7700043,-26.69000053,365,17,59.99000168,Late delivery
-117.3300018,152.9700012,9854,9854,60807,365,27,59.99000168,-0.769999981,3,179.9700012,152.9700012,-117.3300018,365,17,59.99000168,Late delivery
47.88000107,152.9700012,376,376,53413,365,27,59.99000168,0.310000002,3,179.9700012,152.9700012,47.88000107,365,17,59.99000168,Late delivery
72,150,5417,5417,7888,502,0,50,0.479999989,3,150,150,72,502,24,50,Late delivery
29.94000053,115.1699982,10759,10759,6783,627,4.800000191,39.99000168,0.25999999,3,119.9700012,115.1699982,29.94000053,627,29,39.99000168,Late delivery
23.46999931,144,8541,8541,56973,502,6,50,0.159999996,3,150,144,23.46999931,502,24,50,Late delivery
68.40000153,142.5,10679,10679,7824,502,7.5,50,0.479999989,3,150,142.5,68.40000153,502,24,50,Late delivery
43.65999985,139.5,3752,3752,55155,502,10.5,50,0.310000002,3,150,139.5,43.65999985,502,24,50,Late delivery
13.19999981,132,4673,4673,5991,502,18,50,0.100000001,3,150,132,13.19999981,502,24,50,Shipping on time
46.20000076,132,5367,5367,2263,502,18,50,0.349999994,3,150,132,46.20000076,502,24,50,Late delivery
10.43999958,130.5,5367,5367,2263,502,19.5,50,0.079999998,3,150,130.5,10.43999958,502,24,50,Late delivery
15.56000042,124.5,10485,10485,53403,502,25.5,50,0.129999995,3,150,124.5,15.56000042,502,24,50,Late delivery
32.86000061,99.58000183,9272,9272,51298,627,20.38999939,39.99000168,0.330000013,3,119.9700012,99.58000183,32.86000061,627,29,39.99000168,Late delivery
9.600000381,240,647,647,4919,502,10,50,0.039999999,5,250,240,9.600000381,502,24,50,Late delivery
55.09000015,189.9499969,6398,6398,52640,627,10,39.99000168,0.289999992,5,199.9499969,189.9499969,55.09000015,627,29,39.99000168,Late delivery
68.58999634,188.9499969,4209,4209,6358,627,11,39.99000168,0.360000014,5,199.9499969,188.9499969,68.58999634,627,29,39.99000168,Shipping on time
51.97999954,236.25,8917,8917,57106,502,13.75,50,0.219999999,5,250,236.25,51.97999954,502,24,50,Advance shipping
-23.62999916,236.25,7784,7784,6245,502,13.75,50,-0.100000001,5,250,236.25,-23.62999916,502,24,50,Late delivery
66.88999939,136.5,1425,1425,52166,642,13.5,30,0.49000001,5,150,136.5,66.88999939,642,29,30,Advance shipping
11.46000004,181.9499969,2737,2737,56172,627,18,39.99000168,0.059999999,5,199.9499969,181.9499969,11.46000004,627,29,39.99000168,Advance shipping
22.5,225,6428,6428,55829,502,25,50,0.100000001,5,250,225,22.5,502,24,50,Late delivery
67.5,225,6543,6543,52478,502,25,50,0.300000012,5,250,225,67.5,502,24,50,Shipping on time
78.27999878,173.9600067,3990,3990,57242,627,25.98999977,39.99000168,0.449999988,5,199.9499969,173.9600067,78.27999878,627,29,39.99000168,Advance shipping
104.4000015,217.5,8524,8524,3137,502,32.5,50,0.479999989,5,250,217.5,104.4000015,502,24,50,Advance shipping
47.84999847,217.5,9204,9204,60127,502,32.5,50,0.219999999,5,250,217.5,47.84999847,502,24,50,Advance shipping
44.18999863,169.9600067,11761,11761,3828,627,29.98999977,39.99000168,0.25999999,5,199.9499969,169.9600067,44.18999863,627,29,39.99000168,Shipping on time
8.5,212.5,9554,9554,60386,502,37.5,50,0.039999999,5,250,212.5,8.5,502,24,50,Advance shipping
83.98000336,167.9600067,5118,5118,973,627,31.98999977,39.99000168,0.5,5,199.9499969,167.9600067,83.98000336,627,29,39.99000168,Shipping on time
70.13999939,207.5,5506,5506,57999,502,42.5,50,0.340000004,5,250,207.5,70.13999939,502,24,50,Late delivery
72.62999725,207.5,1423,1423,54585,502,42.5,50,0.349999994,5,250,207.5,72.62999725,502,24,50,Late delivery
-140,200,138,138,57598,502,50,50,-0.699999988,5,250,200,-140,502,24,50,Shipping on time
-32.59999847,200,6360,6360,54274,502,50,50,-0.159999996,5,250,200,-32.59999847,502,24,50,Late delivery
68.98000336,149.9600067,2053,2053,60673,627,49.99000168,39.99000168,0.460000008,5,199.9499969,149.9600067,68.98000336,627,29,39.99000168,Shipping on time
-11.81000042,187.5,10344,10344,59387,502,62.5,50,-0.059999999,5,250,187.5,-11.81000042,502,24,50,Advance shipping
52.5,187.5,6398,6398,52640,502,62.5,50,0.280000001,5,250,187.5,52.5,502,24,50,Late delivery
91.87999725,187.5,3375,3375,10007,502,62.5,50,0.49000001,5,250,187.5,91.87999725,502,24,50,Advance shipping
29.69000053,237.5500031,1339,1339,55984,818,2.400000095,47.99000168,0.129999995,5,239.9499969,237.5500031,29.69000053,818,37,47.99000168,Late delivery
73.69999695,153.5500031,6543,6543,52478,825,6.400000095,31.98999977,0.479999989,5,159.9499969,153.5500031,73.69999695,825,37,31.98999977,Shipping on time
-79.19000244,395.9599915,3990,3990,58375,306,53.99000168,89.98999786,-0.200000003,5,449.9500122,395.9599915,-79.19000244,306,38,89.98999786,Late delivery
34.84999847,124.4599991,7247,7247,56448,977,25.48999977,29.98999977,0.280000001,5,149.9499969,124.4599991,34.84999847,977,44,29.98999977,Shipping on time
74.08999634,284.9500122,1273,1273,8221,44,15,59.99000168,0.25999999,5,299.9500122,284.9500122,74.08999634,44,3,59.99000168,Advance shipping
149.9900055,499.9500122,6277,6277,58034,191,0,99.98999786,0.300000012,5,499.9500122,499.9500122,149.9900055,191,9,99.98999786,Late delivery
-18.80999947,494.9500122,7701,7701,2203,191,5,99.98999786,-0.039999999,5,499.9500122,494.9500122,-18.80999947,191,9,99.98999786,Shipping on time
140.6399994,484.9500122,4126,4126,53069,191,15,99.98999786,0.289999992,5,499.9500122,484.9500122,140.6399994,191,9,99.98999786,Late delivery
36,479.9500122,9528,9528,60146,191,20,99.98999786,0.079999998,5,499.9500122,479.9500122,36,191,9,99.98999786,Advance shipping
179.9799957,479.9500122,1853,1853,55409,191,20,99.98999786,0.379999995,5,499.9500122,479.9500122,179.9799957,191,9,99.98999786,Late delivery
-783.6699829,474.9500122,11149,11149,8678,191,25,99.98999786,-1.649999976,5,499.9500122,474.9500122,-783.6699829,191,9,99.98999786,Shipping on time
199.4799957,474.9500122,5828,5828,7980,191,25,99.98999786,0.419999987,5,499.9500122,474.9500122,199.4799957,191,9,99.98999786,Late delivery
-269.9700012,449.9599915,6887,6887,57185,191,50,99.98999786,-0.600000024,5,499.9500122,449.9599915,-269.9700012,191,9,99.98999786,Late delivery
-22.5,449.9599915,4781,4781,8636,191,50,99.98999786,-0.050000001,5,499.9500122,449.9599915,-22.5,191,9,99.98999786,Advance shipping
59.06000137,337.4599915,10668,10668,61192,251,112.4899979,89.98999786,0.180000007,5,449.9500122,337.4599915,59.06000137,251,12,89.98999786,Advance shipping
140.9799957,299.9500122,5421,5421,55876,365,0,59.99000168,0.469999999,5,299.9500122,299.9500122,140.9799957,365,17,59.99000168,Advance shipping
81.66000366,296.9500122,10200,10200,53331,365,3,59.99000168,0.280000001,5,299.9500122,296.9500122,81.66000366,365,17,59.99000168,Advance shipping
18.40999985,296.9500122,11254,11254,51725,365,3,59.99000168,0.059999999,5,299.9500122,296.9500122,18.40999985,365,17,59.99000168,Late delivery
33.22000122,293.9500122,11106,11106,52562,365,6,59.99000168,0.109999999,5,299.9500122,293.9500122,33.22000122,365,17,59.99000168,Advance shipping
25.30999947,290.9500122,8456,8456,59754,365,9,59.99000168,0.090000004,5,299.9500122,290.9500122,25.30999947,365,17,59.99000168,Late delivery
-239.8600006,287.9500122,6149,6149,53574,365,12,59.99000168,-0.829999983,5,299.9500122,287.9500122,-239.8600006,365,17,59.99000168,Late delivery
-155.8999939,283.4500122,1473,1473,399,365,16.5,59.99000168,-0.550000012,5,299.9500122,283.4500122,-155.8999939,365,17,59.99000168,Late delivery
40.02000046,86.98999786,1840,1840,51050,191,13,99.98999786,0.460000008,1,99.98999786,86.98999786,40.02000046,191,9,99.98999786,Late delivery
44.59000015,127.3899994,6757,6757,45680,403,2.599999905,129.9900055,0.349999994,1,129.9900055,127.3899994,44.59000015,403,18,129.9900055,Late delivery
57.95999908,118.2900009,3972,3972,42992,403,11.69999981,129.9900055,0.49000001,1,129.9900055,118.2900009,57.95999908,403,18,129.9900055,Late delivery
30.42000008,116.9899979,9316,9316,41304,403,13,129.9900055,0.25999999,1,129.9900055,116.9899979,30.42000008,403,18,129.9900055,Late delivery
24.60000038,49.18999863,6757,6757,45680,365,10.80000019,59.99000168,0.5,1,59.99000168,49.18999863,24.60000038,365,17,59.99000168,Late delivery
48.88000107,103.9899979,11213,11213,44253,403,26,129.9900055,0.469999999,1,129.9900055,103.9899979,48.88000107,403,18,129.9900055,Late delivery
0,296.980011,3474,3474,46098,957,3,299.980011,0,1,299.980011,296.980011,0,957,43,299.980011,Late delivery
95.54000092,293.980011,9316,9316,41304,957,6,299.980011,0.330000013,1,299.980011,293.980011,95.54000092,957,43,299.980011,Late delivery
-50.58000183,252.8800049,14630,14630,71077,1352,0,252.8800049,-0.200000003,1,252.8800049,252.8800049,-50.58000183,1352,65,252.8800049,Late delivery
120.8300018,447.519989,13256,13256,69703,1349,4.519999981,452.0400085,0.270000011,1,452.0400085,447.519989,120.8300018,1349,62,452.0400085,Late delivery
25.04000092,250.3500061,14665,14665,71112,1352,2.529999971,252.8800049,0.100000001,1,252.8800049,250.3500061,25.04000092,1352,65,252.8800049,Late delivery
212.6399994,443,13363,13363,69810,1349,9.039999962,452.0400085,0.479999989,1,452.0400085,443,212.6399994,1349,62,452.0400085,Late delivery
68.68000031,245.2899933,14645,14645,71092,1352,7.590000153,252.8800049,0.280000001,1,252.8800049,245.2899933,68.68000031,1352,65,252.8800049,Late delivery
135.8300018,433.9599915,13163,13163,69610,1349,18.07999992,452.0400085,0.310000002,1,452.0400085,433.9599915,135.8300018,1349,62,452.0400085,Late delivery
78.08000183,240.2400055,14553,14553,71000,1352,12.64000034,252.8800049,0.330000013,1,252.8800049,240.2400055,78.08000183,1352,65,252.8800049,Late delivery
595.3499756,1417.5,14287,14287,70734,1351,82.5,1500,0.419999987,1,1500,1417.5,595.3499756,1351,64,1500,Late delivery
21.36000061,427.1799927,13179,13179,69626,1349,24.86000061,452.0400085,0.050000001,1,452.0400085,427.1799927,21.36000061,1349,62,452.0400085,Shipping on time
213.5899963,427.1799927,13035,13035,69482,1349,24.86000061,452.0400085,0.5,1,452.0400085,427.1799927,213.5899963,1349,62,452.0400085,Late delivery
55.79999924,1395,14322,14322,70769,1351,105,1500,0.039999999,1,1500,1395,55.79999924,1351,64,1500,Late delivery
126.1200027,420.3999939,13196,13196,69643,1349,31.63999939,452.0400085,0.300000012,1,452.0400085,420.3999939,126.1200027,1349,62,452.0400085,Late delivery
6.900000095,230.1199951,14604,14604,71051,1352,22.76000023,252.8800049,0.029999999,1,252.8800049,230.1199951,6.900000095,1352,65,252.8800049,Shipping on time
-277.6700134,411.3599854,12961,12961,69408,1349,40.68000031,452.0400085,-0.680000007,1,452.0400085,411.3599854,-277.6700134,1349,62,452.0400085,Late delivery
105.8600006,230.1199951,14676,14676,71123,1352,22.76000023,252.8800049,0.460000008,1,252.8800049,230.1199951,105.8600006,1352,65,252.8800049,Late delivery
86,1365,14087,14087,70534,1351,135,1500,0.059999999,1,1500,1365,86,1351,64,1500,Late delivery
195.2799988,406.8399963,13194,13194,69641,1349,45.20000076,452.0400085,0.479999989,1,452.0400085,406.8399963,195.2799988,1349,62,452.0400085,Shipping on time
22.76000023,227.5899963,14513,14513,70960,1352,25.29000092,252.8800049,0.100000001,1,252.8800049,227.5899963,22.76000023,1352,65,252.8800049,Late delivery
180.5899963,384.230011,13461,13461,69908,1349,67.80999756,452.0400085,0.469999999,1,452.0400085,384.230011,180.5899963,1349,62,452.0400085,Late delivery
101.0299988,214.9499969,14510,14510,70957,1352,37.93000031,252.8800049,0.469999999,1,252.8800049,214.9499969,101.0299988,1352,65,252.8800049,Late delivery
118.8499985,379.7099915,13190,13190,69637,1349,72.33000183,452.0400085,0.310000002,1,452.0400085,379.7099915,118.8499985,1349,62,452.0400085,Late delivery
60.86999893,209.8899994,14508,14508,70955,1352,42.99000168,252.8800049,0.289999992,1,252.8800049,209.8899994,60.86999893,1352,65,252.8800049,Late delivery
73.45999908,209.8899994,14472,14472,70919,1352,42.99000168,252.8800049,0.349999994,1,252.8800049,209.8899994,73.45999908,1352,65,252.8800049,Late delivery
39.88000107,209.8899994,14562,14562,71009,1352,42.99000168,252.8800049,0.189999998,1,252.8800049,209.8899994,39.88000107,1352,65,252.8800049,Late delivery
177.9199982,370.6700134,13206,13206,69653,1349,81.37000275,452.0400085,0.479999989,1,452.0400085,370.6700134,177.9199982,1349,62,452.0400085,Late delivery
129.7400055,370.6700134,13080,13080,69527,1349,81.37000275,452.0400085,0.349999994,1,452.0400085,370.6700134,129.7400055,1349,62,452.0400085,Late delivery
62.20999908,207.3600006,14633,14633,71080,1352,45.52000046,252.8800049,0.300000012,1,252.8800049,207.3600006,62.20999908,1352,65,252.8800049,Late delivery
90,1200,14097,14097,70544,1351,300,1500,0.079999998,1,1500,1200,90,1351,64,1500,Late delivery
118.6600037,339.0299988,13024,13024,69471,1349,113.0100021,452.0400085,0.349999994,1,452.0400085,339.0299988,118.6600037,1349,62,452.0400085,Shipping on time
415.7999878,989.9899902,778,778,68879,60,10,999.9899902,0.419999987,1,999.9899902,989.9899902,415.7999878,60,4,999.9899902,Late delivery
8.619999886,78.38999939,7146,7146,67214,24,1.600000024,79.98999786,0.109999999,1,79.98999786,78.38999939,8.619999886,24,2,79.98999786,Late delivery
16.34000015,52.18999863,6365,6365,17810,44,7.800000191,59.99000168,0.310000002,1,59.99000168,52.18999863,16.34000015,44,3,59.99000168,Late delivery
12.52999973,43.18999863,8422,8422,18793,278,1.799999952,44.99000168,0.289999992,1,44.99000168,43.18999863,12.52999973,278,13,44.99000168,Late delivery
25.92000008,95.98999786,8524,8524,65109,191,4,99.98999786,0.270000011,1,99.98999786,95.98999786,25.92000008,191,9,99.98999786,Late delivery
-13.57999992,94.98999786,3784,3784,15673,191,5,99.98999786,-0.140000001,1,99.98999786,94.98999786,-13.57999992,191,9,99.98999786,Late delivery
10.03999996,41.84000015,10519,10519,18183,278,3.150000095,44.99000168,0.239999995,1,44.99000168,41.84000015,10.03999996,278,13,44.99000168,Late delivery
10.80000019,89.98999786,7132,7132,20234,191,10,99.98999786,0.119999997,1,99.98999786,89.98999786,10.80000019,191,9,99.98999786,Late delivery
16.71999931,87.98999786,3709,3709,13139,191,12,99.98999786,0.189999998,1,99.98999786,87.98999786,16.71999931,191,9,99.98999786,Late delivery
28.85000038,128.2200012,1509,1509,33824,278,6.75,44.99000168,0.230000004,3,134.9700012,128.2200012,28.85000038,278,13,44.99000168,Shipping canceled
133.9100037,278.9700012,1636,1636,31364,191,21,99.98999786,0.479999989,3,299.9700012,278.9700012,133.9100037,191,9,99.98999786,Shipping canceled
79.16000366,272.9700012,2784,2784,40495,191,27,99.98999786,0.289999992,3,299.9700012,272.9700012,79.16000366,191,9,99.98999786,Shipping canceled
19.11000061,272.9700012,1636,1636,31364,191,27,99.98999786,0.07,3,299.9700012,272.9700012,19.11000061,191,9,99.98999786,Shipping canceled
10.77000046,170.9700012,9174,9174,34506,365,9,59.99000168,0.059999999,3,179.9700012,170.9700012,10.77000046,365,17,59.99000168,Shipping canceled
-284.5299988,167.3699951,122,122,33607,365,12.60000038,59.99000168,-1.700000048,3,179.9700012,167.3699951,-284.5299988,365,17,59.99000168,Shipping canceled
69.68000031,158.3699951,3800,3800,32617,365,21.60000038,59.99000168,0.439999998,3,179.9700012,158.3699951,69.68000031,365,17,59.99000168,Shipping canceled
7.480000019,118.7699966,10029,10029,37496,627,1.200000048,39.99000168,0.059999999,3,119.9700012,118.7699966,7.480000019,627,29,39.99000168,Shipping canceled
11.02999973,73.5,3800,3800,32617,567,1.5,25,0.150000006,3,75,73.5,11.02999973,567,26,25,Shipping canceled
